"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.14999993324851e-07,1.4114430225347,0.811,0.652,0.00242546485921443,"8","NFAT5"
1.16157632146846e-07,1.22105313064843,0.717,0.488,0.00244988061960913,"8","CCDC12"
1.25726277790734e-07,0.594233993785223,1,0.961,0.00265169292488436,"8","HNRNPA2B1"
1.27816624490126e-07,1.59139559164449,0.509,0.244,0.00269578042712124,"8","DDX49"
1.39567648216111e-07,1.1146662493672,0.717,0.384,0.00294362126852599,"8","SIDT1"
1.48923190622788e-07,1.74502044222076,0.434,0.181,0.00314093901342521,"8","GTF3C1"
1.61539961145856e-07,1.70877160752541,0.415,0.157,0.00340703932052724,"8","ZBP1"
1.69230449309684e-07,0.842356217864225,0.868,0.665,0.00356923940639054,"8","STK17A"
1.81212558164412e-07,1.24029054099394,0.679,0.451,0.00382195406424562,"8","SFT2D1"
1.83789196737304e-07,2.33513065289456,0.264,0.071,0.00387629794838649,"8","SLC14A1"
1.91734545348865e-07,0.729294108693549,0.962,0.782,0.00404387329595291,"8","SEPTIN6"
1.9209209860519e-07,1.74279800402194,0.547,0.284,0.00405141445168206,"8","ADCY9"
1.97590685091216e-07,1.54895625276216,0.547,0.287,0.00416738513925883,"8","CARHSP1"
1.9791355595715e-07,1.03977003338884,0.642,0.335,0.00417419480869225,"8","LYAR"
1.99416959902935e-07,0.865303201904759,0.906,0.795,0.0042059031013128,"8","MACF1"
2.14506819409218e-07,0.914670345159659,0.868,0.832,0.00452416332815981,"8","TRAF3IP3"
2.18988719705771e-07,0.766233061002801,0.962,0.694,0.00461869108731442,"8","PPP3CC"
2.26405900621651e-07,0.832155075938911,0.962,0.857,0.00477512685001124,"8","INPP5D"
2.35761188861886e-07,1.68896716922496,0.566,0.317,0.00497243923428603,"8","FLOT1"
2.4251322180208e-07,1.16837305820109,0.698,0.418,0.00511484636102766,"8","BIN1"
2.54014415315001e-07,2.33585395179981,0.264,0.074,0.00535741803340868,"8","ACOT7"
2.55653608396318e-07,1.0112640184901,0.755,0.562,0.00539199025468675,"8","PSMD8"
2.56860968937371e-07,0.917871505931847,0.887,0.747,0.0054174546958581,"8","ANXA11"
2.63987997009858e-07,0.972487362711208,0.792,0.559,0.00556777084493492,"8","UFC1"
2.65476884942223e-07,0.418676774814872,1,0.98,0.00559917298031643,"8","H3-3B"
3.03596963371067e-07,1.14577776404416,0.774,0.53,0.00640316355445917,"8","MYO1G"
3.32869907319195e-07,1.8424879672076,0.358,0.125,0.00702055921526915,"8","ITPR3"
3.67323049482792e-07,1.06908735179994,0.755,0.594,0.00774721043664156,"8","BZW1"
3.73569473752515e-07,1.71672760277077,0.491,0.241,0.0078789537709143,"8","SDF2L1"
3.73596010522246e-07,1.10882449007932,0.83,0.75,0.00787951345792469,"8","ESYT2"
3.98349820496318e-07,1.10216089127389,0.736,0.484,0.00840159606408784,"8","PLCG2"
4.42945871496855e-07,0.937908441392199,0.774,0.399,0.00934217137574016,"8","PRKCQ"
4.48207580493095e-07,1.09393629709572,0.736,0.396,0.00945314608017986,"8","LAT2"
4.55655923412901e-07,1.02458128759117,0.774,0.597,0.0096102390807015,"8","TBC1D10C"
4.61672261599586e-07,2.19792547531084,0.264,0.072,0.00973712966939687,"8","A2MP1"
4.76808210201396e-07,1.89557560044603,0.377,0.139,0.0100563619613577,"8","AK5"
4.79346416486416e-07,1.2464858327471,0.679,0.489,0.010109895270115,"8","ECH1"
4.82640028582443e-07,1.32391167745085,0.604,0.345,0.0101793608428323,"8","SHFL"
5.11314766649411e-07,1.2559753312402,0.566,0.311,0.0107841397434027,"8","APOBEC3C"
5.54412100667998e-07,1.14391646064082,0.811,0.674,0.0116931056151887,"8","ARHGEF1"
5.54791813653819e-07,1.06883228742801,0.792,0.639,0.0117011141417727,"8","CLASP1"
6.04656772872256e-07,0.744472849726163,0.962,0.761,0.0127528159966487,"8","PITPNC1"
6.2893420801914e-07,1.31343101955074,0.642,0.419,0.0132648513813317,"8","POLR2G"
