Feature,Normalized.Dispersion
ENSG00000103495,0.44832839856973056
ENSG00000259952,1.6204624672996513
ENSG00000238045,0.2632966705298006
ENSG00000167371,-0.8813795070763124
ENSG00000280789,-1.392818297116449
ENSG00000013364,-0.553777976676901
ENSG00000103502,-1.4468916532231684
ENSG00000174938,-0.3123559173205152
ENSG00000174939,-0.5240789187388751
ENSG00000174943,0.7622532789029247
ENSG00000247735,NaN
ENSG00000149932,-0.31322414452143743
ENSG00000149930,-1.5969983183646448
ENSG00000149929,2.1208083469223324
ENSG00000169592,0.8883091447728638
ENSG00000149927,-3.255090733230268
ENSG00000167194,NaN
ENSG00000285043,0.567174178147985
ENSG00000149925,0.5879761768157666
ENSG00000274904,0.21978319750684797
ENSG00000149923,-1.3460918531265682
ENSG00000149922,-0.42398262957795335
ENSG00000090238,-1.437972881381882
ENSG00000250616,3.14070104260305
ENSG00000102886,0.09883241853627912
ENSG00000261367,-0.09025670784790711
ENSG00000275371,NaN
ENSG00000102882,0
ENSG00000102879,-1.256980682720394
ENSG00000261416,-1.1355070148930504
ENSG00000169627,-1.301615734796241
ENSG00000132207,-1.0903508801561919
ENSG00000261052,-1.3405240512071968
ENSG00000290692,-0.012215467934012906
ENSG00000198064,1.348736555631406
ENSG00000291047,-1.6209465792050461
ENSG00000291266,-0.1864830808129844
ENSG00000169217,-1.4253189570660048
ENSG00000260219,2.6963420976192736
ENSG00000169221,-1.6173282867347032
ENSG00000274653,-1.7366315950878712
ENSG00000180209,-0.638831742038079
ENSG00000180035,-0.48946624198182176
ENSG00000180096,-0.145261903057255
ENSG00000179965,-0.6206253910697577
ENSG00000179958,-1.977068509792593
ENSG00000179918,-0.5790660253664307
ENSG00000005844,1.1363458603236132
ENSG00000261346,0.6717805078875893
ENSG00000260487,NaN
ENSG00000261332,14.48193139886987
ENSG00000169957,-0.5952314039408583
ENSG00000169955,-1.292450795618185
ENSG00000235560,-0.6679009404167003
ENSG00000169951,0.18441049485544794
ENSG00000229809,-0.6629258766996028
ENSG00000239791,0.9496266044382221
ENSG00000197162,1.0457192003333875
ENSG00000260167,-1.031095621242583
ENSG00000156853,-0.8260956472191117
ENSG00000288983,0.33693125911270067
ENSG00000156858,1.1704199741779373
ENSG00000156860,-1.2430689162386932
ENSG00000261840,-1.1197943194416062
ENSG00000080603,-0.9743620675376751
ENSG00000281991,-1.195374767146495
ENSG00000156873,-1.6281663850874322
ENSG00000196118,0.045242921882646676
ENSG00000103549,-0.16218546691239563
ENSG00000102870,-0.2810582735644357
ENSG00000274678,0.9050761887747153
ENSG00000099385,-1.2842557372853536
ENSG00000260083,0.7445466401968489
ENSG00000150281,2.6213743140903016
ENSG00000260852,-1.3840671195861791
ENSG00000099364,-0.21552513590771524
ENSG00000175938,-0.35102167552102836
ENSG00000275263,NaN
ENSG00000099381,-0.7436212212017193
ENSG00000099377,-2.4396374992564036
ENSG00000099365,0.6093838036840383
ENSG00000103496,0.38351425445170917
ENSG00000260911,1.2545592137356292
ENSG00000232748,0.11510645212207005
ENSG00000167394,-1.0067809646956738
ENSG00000261124,1.0449229920447092
ENSG00000167395,-0.7770043857728544
ENSG00000151006,-0.8394919754074623
ENSG00000167397,1.391986296879336
ENSG00000103507,-1.5558084731196538
ENSG00000103510,-0.2558956282335145
ENSG00000262766,0.06351922473762925
ENSG00000278133,-1.3916016778054026
ENSG00000052344,NaN
ENSG00000178226,-0.7494888472550946
ENSG00000089280,-0.8908765169772446
ENSG00000260304,NaN
ENSG00000260060,-0.5979566966367401
ENSG00000103490,0.01863225766218649
ENSG00000261359,0.16547502144345586
ENSG00000177238,1.3659950204679587
ENSG00000169900,NaN
ENSG00000169896,4.540183446082212
ENSG00000289930,NaN
ENSG00000140678,2.2413909004648533
ENSG00000156886,10.149182656594792
ENSG00000176723,0.09096249730201085
ENSG00000261474,-0.5234528889711706
ENSG00000260267,-0.6283964204367349
ENSG00000140691,7.638888855535974
ENSG00000140682,6.701082059553077
ENSG00000140675,0.8130414705870206
ENSG00000260740,-0.10278445451674649
ENSG00000140688,1.9002971322403472
ENSG00000260625,-1.0614524829417387
ENSG00000290927,0.4468094776665208
ENSG00000276867,-0.5701351348947062
ENSG00000197302,-0.07552840435115668
ENSG00000259810,NaN
ENSG00000185947,-1.1097257534500666
ENSG00000286473,NaN
ENSG00000290845,NaN
ENSG00000205456,NaN
ENSG00000261682,NaN
ENSG00000261200,-0.6117839013534238
ENSG00000291264,0.374917682150897
ENSG00000260958,NaN
ENSG00000171241,-0.6010197170052486
ENSG00000261512,-1.8944657625943842
ENSG00000069329,-1.360317865929462
ENSG00000261131,NaN
ENSG00000091651,-1.151084420984906
ENSG00000140795,-0.29155414762370363
ENSG00000155330,-0.07234200814856748
ENSG00000166123,-1.6365347166099837
ENSG00000069345,-1.1519588960768363
ENSG00000261173,-0.8977357414197704
ENSG00000259821,3.231730017236389
ENSG00000171208,0.04907099423761045
ENSG00000260281,1.1936849438309378
ENSG00000129636,-0.36982442899405793
ENSG00000260744,4.349398937124093
ENSG00000261369,-0.6161511282683376
ENSG00000102893,-0.24193607031706438
ENSG00000262038,-0.06128631895589728
ENSG00000261231,1.6807632836562085
ENSG00000140798,-0.1001241030250437
ENSG00000121270,0.49686590799422725
ENSG00000102910,-0.2970094899527491
ENSG00000196470,1.2667504970579744
ENSG00000102921,0.6493706020170725
ENSG00000261267,1.503064215236213
ENSG00000289119,-0.06964404279843929
ENSG00000260086,1.9166154812676848
ENSG00000260052,NaN
ENSG00000287469,NaN
ENSG00000279249,NaN
ENSG00000102935,NaN
ENSG00000205423,-0.8926200340951151
ENSG00000259843,-1.0305019988252127
ENSG00000155393,-1.1141811030654147
ENSG00000260381,1.4623883265901874
ENSG00000287444,5.391699552781282
ENSG00000121274,2.1898697115143606
ENSG00000121281,-0.5019749081877322
ENSG00000166164,-1.1250570112699347
ENSG00000261393,NaN
ENSG00000260573,-0.017791323169631355
ENSG00000140807,1.5996465208768444
ENSG00000260249,NaN
ENSG00000167208,-0.21747351287021613
ENSG00000167207,-1.1674985151472945
ENSG00000270120,1.1117270289990693
ENSG00000261644,-0.6155666410730347
ENSG00000083799,-0.15843709447097304
ENSG00000260616,-0.6623920584787119
ENSG00000261637,NaN
ENSG00000260850,NaN
ENSG00000224578,0.35259920760183694
ENSG00000261190,NaN
ENSG00000260975,NaN
ENSG00000103460,NaN
ENSG00000260963,NaN
ENSG00000261261,-1.1873801324378597
ENSG00000277639,NaN
ENSG00000177200,0.6335739531443668
ENSG00000291103,-1.2613992360494986
ENSG00000261804,0.15077777478089452
ENSG00000262714,1.7212365250147994
ENSG00000103479,0.4048039614475137
ENSG00000259926,-0.3203674539555945
ENSG00000166971,0.11973215581411265
ENSG00000287909,NaN
ENSG00000103494,-0.40970216751144495
ENSG00000275191,NaN
ENSG00000140718,1.5220264489982287
ENSG00000261630,0.6078133192278491
ENSG00000261049,NaN
ENSG00000259517,NaN
ENSG00000177508,55.787394511292725
ENSG00000245694,-1.8475327785002846
ENSG00000159387,NaN
ENSG00000087245,NaN
ENSG00000274508,NaN
ENSG00000260135,-3.1093585338496466
ENSG00000087253,1.3208459143472275
ENSG00000261997,-1.2156749326791358
ENSG00000256812,NaN
ENSG00000291109,NaN
ENSG00000198848,0.13835176303779384
ENSG00000246379,1.2208085763465422
ENSG00000087258,3.683997983287468
ENSG00000159461,0.7451136881886834
ENSG00000260621,-0.20286563974913507
ENSG00000167005,-1.239730507425654
ENSG00000087263,0.0026959628516129656
ENSG00000125124,-0.1845305613526929
ENSG00000087250,2.0551258132889645
ENSG00000125148,1.8933666010780896
ENSG00000260823,-0.7593791042577123
ENSG00000291105,-0.5182111692484542
ENSG00000169715,0.10499853764129032
ENSG00000291095,NaN
ENSG00000198417,-0.879099247586422
ENSG00000125144,NaN
ENSG00000187193,-1.0585362181575488
ENSG00000261302,0.10706199041404699
ENSG00000102900,-0.03520994195673882
ENSG00000070915,3.6827156833786656
ENSG00000051108,-0.35905287222015125
ENSG00000261270,NaN
ENSG00000261114,-0.8688751674272548
ENSG00000087237,36.28171490640721
ENSG00000140853,2.174727536685061
ENSG00000260145,0.49535280225642325
ENSG00000140848,-1.0360055690774692
ENSG00000172775,-0.5039520217601825
ENSG00000285979,-1.2184720194344312
ENSG00000159579,0.5085273477166977
ENSG00000102931,-1.9458331470335002
ENSG00000102934,-1.0295932123946319
ENSG00000006210,NaN
ENSG00000102970,NaN
ENSG00000005194,3.5165202620770515
ENSG00000088682,2.612418813824395
ENSG00000102978,-1.083477545123023
ENSG00000125170,0.022318933366578912
ENSG00000135736,-0.6321792026074112
ENSG00000159618,6.964268389527166
ENSG00000205336,6.540787652114856
ENSG00000182885,4.690949579344877
ENSG00000260467,NaN
ENSG00000159625,3.058204800382552
ENSG00000288753,NaN
ENSG00000140854,-0.8971123653060616
ENSG00000140859,18.590348768738334
ENSG00000276166,NaN
ENSG00000187185,NaN
ENSG00000070729,-2.364499720236133
ENSG00000159648,-1.1052415455698792
ENSG00000166188,-1.661073506765502
ENSG00000103005,-1.2522626666962127
ENSG00000102996,1.813968355623436
ENSG00000070761,0.3194224447810618
ENSG00000260545,0.22059098281582545
ENSG00000260927,1.1886229264313068
ENSG00000070770,-0.5508827217919678
ENSG00000260867,NaN
ENSG00000103021,15.62174793938626
ENSG00000181938,-0.8517324932830745
ENSG00000260186,NaN
ENSG00000103034,-0.9413598945718092
ENSG00000289004,0.8930429705495596
ENSG00000103037,-0.10689134714719789
ENSG00000125107,-1.2218713314265357
ENSG00000103042,-1
ENSG00000125166,-0.711783432219563
ENSG00000245768,7.960196615883635
ENSG00000261638,NaN
ENSG00000261807,NaN
ENSG00000261436,-0.3633254469285278
ENSG00000150394,-2.337070416675941
ENSG00000261502,NaN
ENSG00000260658,1.796602265559697
ENSG00000259846,0.9361321334967591
ENSG00000260834,NaN
ENSG00000261742,NaN
ENSG00000179776,NaN
ENSG00000246898,-0.7476717050535132
ENSG00000166546,0
ENSG00000261656,2.5867689402146175
ENSG00000166548,-0.37833831484685576
ENSG00000260755,0.44205962535669585
ENSG00000261519,NaN
ENSG00000217555,-0.4398705627314678
ENSG00000089505,-0.7910466665145764
ENSG00000289353,0.6310052542096319
ENSG00000140932,1.4483519593900962
ENSG00000140931,-1.3304153982845481
ENSG00000183723,2.6276354634251136
ENSG00000135720,-1.1958870844818572
ENSG00000260465,-0.3029934518567442
ENSG00000287965,-1.0580958407063235
ENSG00000260558,-0.4351101610179824
ENSG00000246777,NaN
ENSG00000249961,0.9929785111749889
ENSG00000159593,-0.6111292541828869
ENSG00000258122,0.5693237178069943
ENSG00000168748,NaN
ENSG00000172840,0.3858767895461291
ENSG00000166592,6.774366296573108
ENSG00000166595,-2.265155957420909
ENSG00000172831,2.9745375628349278
ENSG00000172828,NaN
ENSG00000172824,-1.0874775366714655
ENSG00000289415,-1.5304746051522982
ENSG00000067955,-0.3390412306460022
ENSG00000125149,-0.3299986425536931
ENSG00000237172,-1.3061739991426593
ENSG00000102871,0.697883703042762
ENSG00000135722,-0.9850700497619074
ENSG00000102878,-1.358501159606171
ENSG00000140939,-1.8313286564486269
ENSG00000196123,1.4806748997739536
ENSG00000179044,-2.4852152700644385
ENSG00000205250,-1.1054798321682497
ENSG00000102890,-0.7329172693761813
ENSG00000168701,-0.8518296926477747
ENSG00000135723,-1.2758172271121437
ENSG00000135740,-0.6826181244639571
ENSG00000196155,2.152957436190876
ENSG00000168676,-1.0891320055787803
ENSG00000159708,4.259218800612297
ENSG00000159713,-1.5054873435700986
ENSG00000159714,-1.4910101495552894
ENSG00000176387,-0.2970967552664613
ENSG00000159720,-0.0924926943869459
ENSG00000270049,3.464809320203104
ENSG00000159723,1.8957309150093797
ENSG00000276075,-0.49077869162561233
ENSG00000039523,-0.43000612692168894
ENSG00000259945,NaN
ENSG00000261386,0.2557113598294865
ENSG00000259804,NaN
ENSG00000102974,-0.7235677937745779
ENSG00000237718,NaN
ENSG00000159753,-0.0774995144979831
ENSG00000102977,-0.5483056177150071
ENSG00000102981,-0.6700672729019249
ENSG00000124074,-1.2829708836061424
ENSG00000159761,-1.0306340594431882
ENSG00000141098,1.434295288458185
ENSG00000141084,0.4261567305794153
ENSG00000270165,-1.04703785195419
ENSG00000289164,-1.3439337296892186
ENSG00000102904,0.8706372926129765
ENSG00000102901,1.360393520743326
ENSG00000168286,-1.875748978820426
ENSG00000102898,20.731054412303532
ENSG00000038358,-1.2327936817063958
ENSG00000188038,-1.1558121937611305
ENSG00000159792,-1.230381840564433
ENSG00000141086,-0.11384009607206433
ENSG00000205220,-1.1790841581521343
ENSG00000213398,-1.2670203506158448
ENSG00000124067,-0.2826355533968249
ENSG00000141096,2.1411219077301915
ENSG00000167261,0.5352910837176469
ENSG00000167264,0.20703113783635946
ENSG00000289618,11.636397510102796
ENSG00000182810,-2.050802798362093
ENSG00000072736,0.5320135010554934
ENSG00000262514,1.784171455109476
ENSG00000260891,0.4396544870717536
ENSG00000263276,2.7507991940255514
ENSG00000262160,NaN
ENSG00000103067,NaN
ENSG00000103066,-1.3174069565646938
ENSG00000260441,0.0078047270759250865
ENSG00000103064,0.06654784794506387
ENSG00000103061,2.1447199191141593
ENSG00000132600,0.051977014982234816
ENSG00000259797,NaN
ENSG00000103056,2.605512432138524
ENSG00000287760,NaN
ENSG00000184939,-0.674804287859512
ENSG00000260084,4.009853710517378
ENSG00000275383,0.8422529085238836
ENSG00000062038,3.0871891036146297
ENSG00000039068,1.860866067095173
ENSG00000103047,1.0212770102276911
ENSG00000260999,-0.4140031577412695
ENSG00000266801,-0.4755722732107086
ENSG00000103044,-1.5915180051429667
ENSG00000168802,-1.0562724170801934
ENSG00000141076,-1.0885450317012704
ENSG00000168807,4.179715372925123
ENSG00000132612,-0.7311989570217434
ENSG00000213380,0.2084522064229419
ENSG00000132603,-1.1444928733660051
ENSG00000157315,-0.4583264121357719
ENSG00000132604,-0.841691992280073
ENSG00000103018,-0.7807336338541333
ENSG00000102908,1.2333112508024615
ENSG00000274093,NaN
ENSG00000181019,-1.596360738710561
ENSG00000261602,NaN
ENSG00000262136,1.1627735146508658
ENSG00000141101,-1.8704251057883212
ENSG00000198373,-0.25683727752999486
ENSG00000157322,NaN
ENSG00000290459,-1.5262042530259416
ENSG00000290709,-0.6085824578310396
ENSG00000090857,-0.06144748488149468
ENSG00000247228,0.04429788707486106
ENSG00000157335,1.5342022780117754
ENSG00000291263,9.073952832115408
ENSG00000291219,0.5347831503881105
ENSG00000223496,-1.6352786622929234
ENSG00000090861,-0.6952001686081201
ENSG00000157349,-0.785305198964329
ENSG00000261777,-0.8338653054953162
ENSG00000168872,-1.1691989220385655
ENSG00000285710,-0.06285942719232668
ENSG00000157350,0.5075996519865146
ENSG00000260111,-1.231413108577282
ENSG00000157353,-1.3177173732260339
ENSG00000103051,0.6951821155502674
ENSG00000189091,-0.9672523959934952
ENSG00000157368,-0.14827703954177018
ENSG00000132613,-0.49077244418013677
ENSG00000103043,0.2215690403643198
ENSG00000214353,4.067306623018541
ENSG00000157423,0.5283706228716345
ENSG00000180917,-1.0244326430116582
ENSG00000261260,-0.293603730394786
ENSG00000172137,NaN
ENSG00000261348,2.6382859019302023
ENSG00000167377,1.693869752927214
ENSG00000247324,NaN
ENSG00000157429,1.9366860802739732
ENSG00000140835,NaN
ENSG00000260886,0.28544418785951653
ENSG00000198650,NaN
ENSG00000140832,NaN
ENSG00000040199,1.0671194730777942
ENSG00000260185,-0.325815243188209
ENSG00000166747,-0.1071525376734271
ENSG00000224470,-0.4033804543943802
ENSG00000182149,-0.8851085873383727
ENSG00000102984,1.9722782915255086
ENSG00000277481,-0.43765693775036985
ENSG00000102967,-1.4894304242528942
ENSG00000140830,2.33514644877151
ENSG00000257017,0.7471962402231883
ENSG00000140829,-0.21917711674284993
ENSG00000118557,0.7548023875493812
ENSG00000261673,NaN
ENSG00000261008,5.606015470768649
ENSG00000260664,-0.8548598416062092
ENSG00000259768,0.4452562274982412
ENSG00000140836,2.492041159120618
ENSG00000272330,-1.7782805783630322
ENSG00000271009,-3.246577398623288
ENSG00000284675,NaN
ENSG00000258779,-0.15465912364395074
ENSG00000261404,-0.20394030428829363
ENSG00000261248,0.001828611250408972
ENSG00000275236,-0.8763346686571867
ENSG00000103035,-1.9873644017132333
ENSG00000259972,1.289792442209547
ENSG00000260884,-0.4125576075943799
ENSG00000261079,0.9466401730326454
ENSG00000196436,-2.2573790737693114
ENSG00000140839,NaN
ENSG00000261170,0.9322619759923372
ENSG00000090863,-0.46205850066920123
ENSG00000168411,-0.17721359577324625
ENSG00000168404,-0.4813893153789027
ENSG00000103089,-0.41934316756763423
ENSG00000103091,0.6901428534176599
ENSG00000186187,1.5488220539549544
ENSG00000166816,-2.7160480429915648
ENSG00000261058,1.3483343211370094
ENSG00000184517,-1.2052715102156215
ENSG00000050820,NaN
ENSG00000153774,0.2425271667802183
ENSG00000261783,8.222180789266384
ENSG00000274220,-0.5963277118295636
ENSG00000166822,-1.3299123474341583
ENSG00000261476,-0.27191947687940504
ENSG00000183196,NaN
ENSG00000203472,NaN
ENSG00000291051,-1.7063984810970851
ENSG00000135702,NaN
ENSG00000205084,0.28530617853279167
ENSG00000034713,2.2700381272184655
ENSG00000276523,NaN
ENSG00000065457,0.4854495002301996
ENSG00000065427,-1.0524453163830048
ENSG00000166848,-0.5559374759463929
ENSG00000284484,1.0314974017878273
ENSG00000282757,NaN
ENSG00000283755,NaN
ENSG00000261313,NaN
ENSG00000260223,NaN
ENSG00000260983,0.3974349453474577
ENSG00000152910,-0.8219222536943737
ENSG00000250514,NaN
ENSG00000259995,11.951281888531524
ENSG00000103111,0.0060332331308942085
ENSG00000205078,-0.5632177111024405
ENSG00000261063,0.016382835475581264
ENSG00000260922,NaN
ENSG00000140873,-0.3883075825491884
ENSG00000140876,-0.8384885730797305
ENSG00000171724,0.22679052995970586
ENSG00000186153,4.397103388394134
ENSG00000276007,-1.3017105949903724
ENSG00000260969,1.924748847684123
ENSG00000260733,-0.7439150179514253
ENSG00000261837,NaN
ENSG00000260816,1.0422249268635566
ENSG00000261537,NaN
ENSG00000260694,NaN
ENSG00000260479,NaN
ENSG00000260511,NaN
ENSG00000261722,0.8047593983539688
ENSG00000178573,4.043236498063601
ENSG00000260876,5.020062604064395
ENSG00000261390,NaN
ENSG00000261082,NaN
ENSG00000260706,NaN
ENSG00000259867,6.166654754288571
ENSG00000168589,-0.08637126611061466
ENSG00000260737,-0.8858997880094528
ENSG00000166446,2.154465014577415
ENSG00000260064,0.45027429074311554
ENSG00000260594,NaN
ENSG00000260896,NaN
ENSG00000103121,-0.60029941931834
ENSG00000166451,-0.351035220946469
ENSG00000260213,-0.08159990046238774
ENSG00000166454,-0.2704529770773624
ENSG00000166455,-0.059219776108553106
ENSG00000261141,NaN
ENSG00000261838,NaN
ENSG00000245059,2.50050326402814
ENSG00000140905,0.0670248681516732
ENSG00000166473,-0.7803830531647619
ENSG00000135697,-0.03685590211127097
ENSG00000260495,-0.9298993283583898
ENSG00000289067,-1.6415355031188619
ENSG00000261609,0.34469252156388874
ENSG00000153815,0.12729377554065097
ENSG00000261218,4.553763730298032
ENSG00000197943,2.641001689345243
ENSG00000184860,2.801739292463992
ENSG00000086696,0.17896218184425972
ENSG00000261235,0.5610373378117686
ENSG00000135698,-0.8850240571395093
ENSG00000261029,3.1767627802998093
ENSG00000140945,-0.6772831698899688
ENSG00000230989,-0.46385652593064564
ENSG00000260788,NaN
ENSG00000260228,-2.4318102537964434
ENSG00000103150,3.4578174035335874
ENSG00000140961,-1.6393247982801182
ENSG00000166558,0.6180391003447565
ENSG00000140943,-0.8364736927338611
ENSG00000260018,-1.0774914482269389
ENSG00000103160,-0.6817798312229033
ENSG00000154099,0.6813358108852002
ENSG00000103168,2.1087072105069153
ENSG00000250685,-0.28285577905075077
ENSG00000103175,NaN
ENSG00000064270,0.16926949726587892
ENSG00000261286,-0.6254712205681625
ENSG00000140950,6.4402610342124715
ENSG00000103187,2.024278652940396
ENSG00000135686,-1.4697532467052332
ENSG00000103194,-0.5104533608454245
ENSG00000285848,-0.3037301365200671
ENSG00000103196,1.7850448327374164
ENSG00000279622,NaN
ENSG00000260340,-4.242560696635613
ENSG00000153786,-0.45569252617594586
ENSG00000289551,-1.1123997314783405
ENSG00000135709,4.612615709035722
ENSG00000153789,NaN
ENSG00000278214,-2.061679133923306
ENSG00000131149,0.7857530543454017
ENSG00000179219,NaN
ENSG00000270124,NaN
ENSG00000260417,NaN
ENSG00000131153,1.7437244442630728
ENSG00000154102,2.8716060383439737
ENSG00000275393,-1.0286938464166686
ENSG00000287125,0.15844489235024392
ENSG00000269898,-0.9509970758433597
ENSG00000131148,-1.0851518253357657
ENSG00000131143,-1.5269171687499272
ENSG00000289932,NaN
ENSG00000140968,6.0311760342845275
ENSG00000285163,-0.4571923615703388
ENSG00000268804,-0.20372635398902242
ENSG00000285040,-2.496700968559433
ENSG00000285012,NaN
ENSG00000261177,-1.1612405791662848
ENSG00000270020,NaN
ENSG00000103248,5.238804436123073
ENSG00000261175,NaN
ENSG00000289336,NaN
ENSG00000260456,-0.44066899172052665
ENSG00000270006,-0.35850072762715696
ENSG00000103264,-0.886640176635456
ENSG00000269901,0.11724100153905169
ENSG00000140941,0.3659499003812245
ENSG00000261592,0.1450730406929331
ENSG00000140948,2.2318981084674285
ENSG00000276337,-0.6620944665418173
ENSG00000288568,NaN
ENSG00000154118,-0.9816369710269854
ENSG00000226180,1.6994144036141825
ENSG00000104731,4.08363195977519
ENSG00000260498,0.961169934292269
ENSG00000260177,3.1555647628208754
ENSG00000103257,0.8060480490688795
ENSG00000174990,NaN
ENSG00000172530,-0.8319837709848813
ENSG00000261193,0.45132843231088826
ENSG00000260166,NaN
ENSG00000205037,NaN
ENSG00000289563,1.9421775598349438
ENSG00000261327,NaN
ENSG00000260420,-0.4787417900249155
ENSG00000261816,NaN
ENSG00000261273,NaN
ENSG00000225614,-1.1903561405412877
ENSG00000179588,0.019107897170092873
ENSG00000261744,-0.2545294697677323
ENSG00000289151,NaN
ENSG00000158545,-0.33209510329910535
ENSG00000051523,-0.8687157691304903
ENSG00000167508,1.289142601472783
ENSG00000260630,-1.0741935278518877
ENSG00000185669,-1.1543042756155335
ENSG00000158717,-0.8062047801397012
ENSG00000174177,1.261314998702515
ENSG00000278341,1.4061325180868578
ENSG00000103335,-0.5495933958992826
ENSG00000260121,NaN
ENSG00000224888,-0.5260862922871938
ENSG00000260617,NaN
ENSG00000182376,-0.027129735783896658
ENSG00000167513,0.892311913594285
ENSG00000198931,-1.4792641155612976
ENSG00000141012,0.7773416757577766
ENSG00000167515,-1.5400258426722104
ENSG00000129993,0.3911460397289592
ENSG00000259881,NaN
ENSG00000261226,-0.9499794782923867
ENSG00000205018,-1.489324415878043
ENSG00000259989,NaN
ENSG00000256982,NaN
ENSG00000176715,-0.40709056150464673
ENSG00000261546,NaN
ENSG00000129910,NaN
ENSG00000259803,NaN
ENSG00000259877,0.12440400544377615
ENSG00000170100,21.60409593135371
ENSG00000167522,-0.8742527875543085
ENSG00000268218,-0.5692663448276419
ENSG00000260279,1.3646423661518532
ENSG00000261253,19.290873926303345
ENSG00000261692,NaN
ENSG00000287351,0.21723175508227482
ENSG00000197912,-0.24850652073231239
ENSG00000261118,-0.13499982410592232
ENSG00000167526,-0.9260416388522018
ENSG00000178773,0.3361580557471858
ENSG00000015413,0.38666315945477897
ENSG00000131165,-1.152564679931426
ENSG00000167523,0.4869599088531597
ENSG00000275734,2.881030662317669
ENSG00000185324,0.47771825880383084
ENSG00000260259,NaN
ENSG00000158792,-0.9208004040871279
ENSG00000075399,0.3462793870807426
ENSG00000261373,-0.8495443303065807
ENSG00000158805,0.6909355512151487
ENSG00000187741,0.07819372323336661
ENSG00000204991,-0.8216112204627546
ENSG00000141002,-0.6055386953590574
ENSG00000258839,-0.004490867080231516
ENSG00000258947,3.10008339651825
ENSG00000140995,-1.3488016895414483
ENSG00000003249,2.518761342354387
ENSG00000141013,0.057267519010763004
ENSG00000290738,NaN
ENSG00000126856,NaN
ENSG00000260528,-1.3047848318648174
ENSG00000260507,-0.8500168715417752
ENSG00000260923,-1.8940619088830613
ENSG00000280136,NaN
ENSG00000268320,28.29331792730638
ENSG00000272636,NaN
ENSG00000273172,NaN
ENSG00000181031,4.524536179547839
ENSG00000262061,NaN
ENSG00000262294,NaN
ENSG00000241525,-1.2014074998538686
ENSG00000187624,1.0296024080136348
ENSG00000183688,-0.5639419806270067
ENSG00000263015,0.12562962483647583
ENSG00000141252,-0.8678314979222027
ENSG00000263300,-0.6636499931807099
ENSG00000167695,-0.2735086817937911
ENSG00000179409,-0.1528462625522207
ENSG00000167699,-1.901193342204651
ENSG00000262228,0.8279945725892378
ENSG00000171861,-1.5090518686355603
ENSG00000167693,2.1646420045885377
ENSG00000177370,-1.4435287909122616
ENSG00000159842,-0.0515145878903439
ENSG00000235361,NaN
ENSG00000262213,NaN
ENSG00000184811,1.2956498085331698
ENSG00000108953,-0.578838313128098
ENSG00000167193,-0.4025272987588168
ENSG00000262777,NaN
ENSG00000197879,0.9259212822972681
ENSG00000132376,-1.0496178638386988
ENSG00000236618,-1.1835676067075425
ENSG00000174238,0.24978803726806814
ENSG00000167703,1.9014201439261467
ENSG00000074660,-0.18782496174491606
ENSG00000167705,-0.34512075078528887
ENSG00000174231,-0.7400799534999605
ENSG00000277597,1.3616844169426796
ENSG00000185561,1.7090906453992636
ENSG00000186594,0.4948135413192836
ENSG00000167716,-0.25297980826956606
ENSG00000262791,-0.46035563921436706
ENSG00000167711,-2.1149816360329825
ENSG00000132386,5.098232205163649
ENSG00000186532,-0.2496244442863068
ENSG00000132383,7.534409863882087
ENSG00000185924,0.8392082808455712
ENSG00000262445,NaN
ENSG00000108963,-1.4308328051209087
ENSG00000287553,2.734545767048299
ENSG00000263050,0.6397279862296698
ENSG00000177374,1.5074324784434456
ENSG00000070366,0.5842833372322745
ENSG00000262810,0.3126869138606011
ENSG00000236457,NaN
ENSG00000167720,0.08820786514791612
ENSG00000167721,-1.621155747480393
ENSG00000141258,1.0461095857598908
ENSG00000263345,-0.4796523525407533
ENSG00000070444,-0.9993262683727138
ENSG00000127804,0.7922517884487438
ENSG00000007168,-0.7581351371572587
ENSG00000272911,NaN
ENSG00000132361,-0.7150957323172294
ENSG00000262050,3.8564270847211297
ENSG00000277200,-1.1905108845910517
ENSG00000132359,3.3203400817852433
ENSG00000262884,-0.03577877146704564
ENSG00000261848,-0.00976333148157741
ENSG00000221882,3.5350574459639676
ENSG00000180042,NaN
ENSG00000159961,NaN
ENSG00000141255,6.0002193427133195
ENSG00000108381,NaN
ENSG00000167723,2.6092316925561096
ENSG00000196689,0.26569606533796186
ENSG00000263338,NaN
ENSG00000261916,-1.0253763177563058
ENSG00000197417,0.22889217846165474
ENSG00000040531,-1.046244352353557
ENSG00000213977,16.76896244501223
ENSG00000127774,-2.1337088790442063
ENSG00000083454,4.85956097935496
ENSG00000083457,-0.5081228581482446
ENSG00000262692,NaN
ENSG00000177602,-0.10911007253508391
ENSG00000074356,-1.3006480879607225
ENSG00000004660,-0.11496359804323766
ENSG00000108405,5.511656201902844
ENSG00000074370,4.7927473473223134
ENSG00000263312,NaN
ENSG00000074755,-0.6282825249749203
ENSG00000167740,3.412224050005123
ENSG00000185722,0.1480679860318961
ENSG00000132388,-0.7170286619624908
ENSG00000182557,-0.2782775798731551
ENSG00000262823,-0.8292687476644973
ENSG00000183018,-1.0075676014789217
ENSG00000132382,-0.5286183173994642
ENSG00000167741,NaN
ENSG00000188176,NaN
ENSG00000161905,NaN
ENSG00000141456,1.8632007849926486
ENSG00000235085,-0.16437081474338625
ENSG00000244184,0.5747995559794515
